order_month,seller_id,seller_state,seller_city,risk_status,previous_risk_status,risk_transition,seller_orders,seller_gmv,delivered_orders,reviewed_orders,low_review_orders,low_review_rate,smoothed_low_review_rate,late_orders,late_rate,smoothed_late_rate,canceled_orders,cancellation_rate,smoothed_cancellation_rate,experience_risk_score,deterioration_score,reliability_score,priority_score,alert_reason,recommended_action
2018-08,729f06993dac8e860d4f02d7088ca48a,SP,limeira,watch,stable,escalated,5,1293.07,5,5,2,0.4,0.1700702719217843,1,0.2,0.12173106646058733,0,0.0,0.003774159184294628,80.22691705790297,80.72769953051643,0.5,67.16455399061033,high low-review risk; high late-delivery risk; material deterioration vs seller history; high value exposure,Investigate fulfillment delays and review recent complaints
2018-08,cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,indaiatuba,watch,insufficient_volume,became_eligible,9,527.0699999999999,9,9,4,0.4444444444444444,0.21557782062222786,5,0.5555555555555556,0.2428716090177477,0,0.0,0.0032535855037022655,86.58646322378716,59.792644757433486,0.6708203932499369,67.06200147295064,high low-review risk; high late-delivery risk,Investigate fulfillment delays and review recent complaints
2018-08,688756f717c462a206ad854c5027a64a,SP,guarulhos,watch,watch,unchanged,8,558.59,7,8,3,0.375,0.18756274278730742,1,0.14285714285714285,0.11271395042646974,0,0.0,0.0033697849859773464,78.97104851330204,80.04694835680752,0.6324555320336759,67.02496101526168,high low-review risk; material deterioration vs seller history,Audit recent low-review orders and product-service issues
2018-08,2ff97219cb8622eaf3cd89b7d9c09824,SP,salto,watch,stable,escalated,13,1100.8700000000001,12,13,1,0.07692307692307693,0.09853808478923054,2,0.16666666666666666,0.12635239567233386,1,0.07692307692307693,0.03316224180628381,57.292644757433486,95.14475743348983,0.806225774829855,66.99562601845655,high late-delivery risk; high cancellation risk; material deterioration vs seller history; high value exposure,Review inventory availability and order acceptance process
2018-08,17ca9b9e9b9ef8fdb529001b49ebb50f,MG,betim,watch,stable,escalated,10,854.99,9,10,2,0.2,0.14172522660148693,1,0.1111111111111111,0.10494057453498908,0,0.0,0.003145132653578857,71.52973395931143,77.27895148669796,0.7071067811865476,66.65063923125999,high low-review risk,Audit recent low-review orders and product-service issues
2018-08,06579cb253ecd5a3a12a9e6eb6bf8f47,SP,sao paulo - sp,watch,insufficient_volume,became_eligible,8,686.9200000000001,8,8,2,0.25,0.1518484570730217,2,0.25,0.1444027379112387,0,0.0,0.0033697849859773464,78.85367762128325,74.1549295774648,0.6324555320336759,66.57155410987761,high low-review risk; high late-delivery risk,Investigate fulfillment delays and review recent complaints
2018-08,2d2c62bef4c8ba0dd74e0e228e808539,SP,ribeirao preto,watch,insufficient_volume,became_eligible,7,1736.97,7,7,2,0.2857142857142857,0.15747247400165212,1,0.14285714285714285,0.11271395042646974,0,0.0,0.003494591837309841,77.57042253521126,68.10250391236306,0.5916079783099616,66.54173822468488,high low-review risk; high value exposure,Audit recent low-review orders and product-service issues
2018-08,634964b17796e64304cadf1ad3050fb7,RJ,rio de janeiro,watch,stable,escalated,17,2124.67,17,17,2,0.11764705882352941,0.1149123458930975,3,0.17647058823529413,0.13630477463553198,0,0.0,0.00255010755695583,69.29186228482003,44.66353677621283,0.9219544457292888,65.7857508230265,high late-delivery risk; high value exposure,Monitor next month and review the highest-risk orders
2018-08,f262cbc1c910c83959f849465454ddd3,SP,sao paulo,watch,stable,escalated,7,415.21000000000004,7,7,2,0.2857142857142857,0.15747247400165212,3,0.42857142857142855,0.18678802450054383,0,0.0,0.003494591837309841,84.56768388106417,74.12754303599375,0.5916079783099616,65.65877241947766,high low-review risk; high late-delivery risk,Investigate fulfillment delays and review recent complaints
2018-08,28f10b1c5e5abb9d4857745bede6147c,SP,sao paulo,watch,insufficient_volume,became_eligible,8,372.90000000000003,8,8,2,0.25,0.1518484570730217,3,0.375,0.18011702362552443,0,0.0,0.0033697849859773464,81.40062597809077,77.97535211267605,0.6324555320336759,65.56988280179887,high low-review risk; high late-delivery risk,Investigate fulfillment delays and review recent complaints
2018-08,ea00f977a203ff88adf7057cb7806998,SP,santos,watch,stable,escalated,12,395.06,11,12,2,0.16666666666666666,0.132867399938894,2,0.18181818181818182,0.13042827940369947,0,0.0,0.0029485618627301782,70.96635367762127,79.67527386541471,0.7745966692414834,64.69276001380211,high late-delivery risk,Monitor next month and review the highest-risk orders
2018-08,dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,watch,critical,improved,21,2098.36,21,21,5,0.23809523809523808,0.17687211702547823,1,0.047619047619047616,0.07422626003694349,0,0.0,0.0023013165757894073,51.52190923317684,71.92292644757433,1.0,64.62764084507043,high low-review risk; high value exposure,Audit recent low-review orders and product-service issues
2018-08,1e8b33f18b4f7598d87f5cbee2282cc2,SP,sao paulo,watch,stable,escalated,10,1955.9299999999998,10,10,1,0.1,0.10839189326815359,2,0.2,0.13477588871715612,0,0.0,0.003145132653578857,69.3114241001565,61.18153364632237,0.7071067811865476,64.31747052057872,high late-delivery risk; high value exposure,Monitor next month and review the highest-risk orders
2018-08,81783131d2a97c8d44d406a4be81b5d9,SP,sorocaba,watch,insufficient_volume,became_eligible,9,1517.3,5,8,3,0.375,0.18756274278730742,0,0.0,0.08173106646058732,4,0.4444444444444444,0.1411846199864609,68.15727699530517,69.05712050078247,0.6708203932499369,64.00618001196503,high low-review risk; high cancellation risk; high value exposure,Review inventory availability and order acceptance process
2018-08,3d5d0dc7073a299e31fa718ce1bc00b6,RJ,rio de janeiro,watch,watch,unchanged,6,258.7,6,6,2,0.3333333333333333,0.1635291076171003,2,0.3333333333333333,0.15551064082748783,0,0.0,0.003628999215667912,84.35250391236306,82.78169014084507,0.5477225575051661,64.00375004795391,high low-review risk; high late-delivery risk; material deterioration vs seller history,Investigate fulfillment delays and review recent complaints
2018-08,5a8e7d5003a1f221f9e1d6e411de7c23,SP,campinas,watch,stable,escalated,6,403.89,5,6,1,0.16666666666666666,0.12506756915556183,2,0.4,0.16173106646058735,1,0.16666666666666666,0.04209053767720638,87.40414710485133,64.28794992175274,0.5477225575051661,63.61928677328235,high late-delivery risk; high cancellation risk,Review inventory availability and order acceptance process
2018-08,4c498c7345e89aebad651544829beca0,SP,carapicuiba,watch,insufficient_volume,became_eligible,5,433.61,5,5,1,0.2,0.1300702719217843,2,0.4,0.16173106646058735,0,0.0,0.003774159184294628,76.90336463223787,90.0469483568075,0.5,63.22764818075117,high late-delivery risk; material deterioration vs seller history,Contact seller to review the recent performance decline
2018-08,88460e8ebdecbfecb5f9601833981930,PR,maringa,watch,watch,unchanged,14,1521.3500000000001,14,14,4,0.2857142857142857,0.18387519994248847,2,0.14285714285714285,0.1189199018092554,0,0.0,0.002775117047275462,78.2394366197183,24.589201877934272,0.8366600265340756,62.96661484029431,high low-review risk; high late-delivery risk; high value exposure,Investigate fulfillment delays and review recent complaints
