segment,orders,delivered_orders,reviewed_orders,low_review_orders,late_orders,gross_payment_volume,dimension,low_review_rate,late_rate,share_of_orders,share_of_low_reviews,share_of_late_orders,share_of_payment,low_review_contribution_index,late_contribution_index,expected_low_reviews_at_average,excess_low_reviews,expected_late_orders_at_average,excess_late_orders
SE,9,9,9,2,0,2044.78,main_seller_state,0.2222222222222222,0.0,9.050592813829306e-05,0.0001376178352714512,0.0,0.00012772792390823345,1.5205394619142643,0.0,1.3255601836368611,0.6744398163631389,0.7300524471900329,-0.7300524471900329
SP,69942,68395,69401,10248,6000,10234351.71,main_seller_state,0.14766357833460614,0.08772571094378244,0.7033517362053882,0.7051537879309159,0.7665772326561902,0.6392924893949369,1.0025620918137628,1.0898917187464499,10221.689144953534,26.310855046465804,5547.993013951366,452.00698604863373
unknown,775,0,756,601,0,162591.95,main_seller_state,0.794973544973545,,0.007793566034130791,0.04135415949907108,0.0,0.010156365094382426,5.306192225480164,0.0,111.34705542549634,489.65294457450364,0.0,0.0
agro_industry_and_commerce,182,177,182,27,9,78379.19,main_product_category,0.14835164835164835,0.05084745762711865,0.0018302309912410373,0.0018578407761645909,0.0011498658489842851,0.004895984514866622,1.0150854100141928,0.6282626916969577,26.805772602434303,0.1942273975656974,14.357698128070647,-5.357698128070647
air_conditioning,252,245,248,41,10,61813.99,main_product_category,0.16532258064516128,0.04081632653061224,0.0025341659878722056,0.002821165623064749,0.0012776287210936501,0.003861233292180236,1.1132521060443719,0.5041614192629907,36.52654728243795,4.473452717562047,19.87364995128423,-9.873649951284229
art,199,192,197,31,15,28185.2,main_product_category,0.15736040609137056,0.078125,0.0020011866332800355,0.0021330764467074933,0.0019164430816404753,0.0017605987347970645,1.0659058037037177,0.9576533491528165,29.015039575162405,1.9849604248375954,15.574452206720702,-0.5744522067207019
arts_and_craftmanship,22,22,22,2,2,2204.07,main_product_category,0.09090909090909091,0.09090909090909091,0.0002212367132269386,0.0001376178352714512,0.00025552574421873004,0.0001376780314989486,0.622038870783108,1.154987978675215,3.240258226667883,-1.240258226667883,1.784572648686747,0.21542735131325297
audio,346,344,343,74,45,55772.03,main_product_category,0.21574344023323616,0.1308139534883721,0.0034794501262054886,0.005091859905043693,0.005749329244921426,0.003483820070642178,1.4634093665244217,1.6523671949255248,50.51857144304927,23.481428556950732,27.90422687037459,17.09577312962541
auto,3879,3792,3859,554,328,685537.62,main_product_category,0.14356050790360197,0.08649789029535865,0.03900805502760431,0.03812014037019198,0.04190622205187173,0.042822355932467776,0.9772376588172881,1.0742966298170087,568.3707498505164,-14.370749850516404,307.59543108273385,20.404568917266147
baby,2833,2757,2809,436,256,480258.19,main_product_category,0.15521537913848343,0.09285455204932898,0.028489254935087138,0.03000068808917636,0.032707295259997445,0.029999501926185664,1.0530527441848874,1.1480572354216045,413.7220617595492,22.277938240450794,223.63939965588008,32.360600344119916
bed_bath_table,9350,9206,9247,1546,809,1249806.86,main_product_category,0.16718935871093327,0.08787747121442538,0.0940256031214489,0.10637858666483176,0.1033601635364763,0.07806963854990179,1.131378934389041,1.0992767938214694,1361.9394464544505,184.0605535455495,746.762536536827,62.23746346317296
books_general_interest,509,493,505,41,34,56133.3,main_product_category,0.08118811881188119,0.06896551724137931,0.005118613046932352,0.002821165623064749,0.004343937651718411,0.0035063869321482217,0.5511582136015357,0.8486552141935766,74.37865474851277,-33.37865474851277,39.99065071829847,-5.990650718298468
books_imported,53,50,53,7,2,5441.41,main_product_category,0.1320754716981132,0.04,0.0005329793545921702,0.00048166242345007914,0.00025552574421873004,0.00033989964809588344,0.9037168500056475,0.479428972280278,7.806076636972627,-0.8060766369726267,4.055846928833516,-2.0558469288335157
books_technical,258,254,255,26,28,23374.66,main_product_category,0.10196078431372549,0.11023622047244094,0.0025945032732977344,0.0017890318585288654,0.0035773604190622206,0.0014601066099339918,0.6895469652867011,1.3788228582634352,37.557538536377734,-11.557538536377734,20.60370239847426,7.396297601525738
cds_dvds_musicals,12,12,12,0,0,954.99,main_product_category,0.0,0.0,0.00012067457085105741,0.0,0.0,5.965379652242484e-05,0.0,0.0,1.7674135781824816,-1.7674135781824816,0.9734032629200439,-0.9734032629200439
christmas_supplies,128,125,126,16,12,12051.39,main_product_category,0.12698412698412698,0.096,0.001287195422411279,0.0011009426821716095,0.0015331544653123803,0.0007527944448343809,0.8553034473267737,1.1910813530088158,18.557842570916055,-2.557842570916055,10.13961732208379,1.8603826779162098
cine_photo,64,62,64,8,5,8258.07,main_product_category,0.125,0.08064516129032258,0.0006435977112056395,0.0005504713410858048,0.0006388143605468251,0.0005158433360013621,0.8553034473267737,0.992567794174013,9.426205750306568,-1.4262057503065684,5.02925019175356,-0.029250191753559918
computers,181,177,178,23,13,232937.57,main_product_category,0.12921348314606743,0.07344632768361582,0.0018201747770034494,0.0015826051056216886,0.0016609173374217453,0.014550529747126244,0.869479747558709,0.9125043146439545,26.216634743040142,-3.2166347430401423,14.357698128070647,-1.3576981280706466
computers_accessories,6671,6513,6631,1070,503,1061078.63,main_product_category,0.16136329362087165,0.07723015507446646,0.06708500517895033,0.07362554187022638,0.0642647246710106,0.06628066125123122,1.0974962538026056,0.9579595991620395,976.6432864106696,93.35671358933041,528.3146209498539,-25.31462094985386
consoles_games,1057,1013,1047,149,83,177396.32,main_product_category,0.14231136580706782,0.08193484698914116,0.01062941844913064,0.010252528727723113,0.010604318385077296,0.01108112543283905,0.9645427712521419,0.9976386230184213,154.2068346964215,-5.2068346964215095,82.17145877816704,0.828541221832964
construction_tools_construction,739,727,734,103,67,165871.7,main_product_category,0.14032697547683923,0.0921595598349381,0.007431542321577619,0.007087318516479736,0.008560112431327456,0.010361235867002478,0.9536807044617881,1.151862165471764,108.10679719882846,-5.10679719882846,58.97201434523932,8.027985654760677
construction_tools_lights,231,229,228,22,21,47350.29,main_product_category,0.09649122807017543,0.09170305676855896,0.0023229854888828553,0.001513796187985963,0.0026830203142966655,0.0029577530287624035,0.6516597693918275,1.154987978675215,33.58085798546715,-11.580857985467148,18.575778934057503,2.424221065942497
construction_tools_safety,162,154,161,31,7,44110.46,main_product_category,0.19254658385093168,0.045454545454545456,0.001629106706489275,0.0021330764467074933,0.0008943401047655552,0.0027553758734128733,1.309353425537283,0.5489757676419232,23.712798840614962,7.287201159385038,12.49200854080723,-5.49200854080723
cool_stuff,3601,3528,3568,435,242,719340.65,main_product_category,0.1219170403587444,0.06859410430839002,0.03621242746955481,0.02993187917154063,0.030918615050466336,0.04493387445461086,0.8265637313793868,0.8538122741553521,525.5109705795912,-90.51097057959123,286.1805592984929,-44.18055929849288
costruction_tools_garden,191,187,191,25,13,31792.510000000002,main_product_category,0.13089005235602094,0.06951871657754011,0.0019207369193793304,0.0017202229408931396,0.0016609173374217453,0.0019859306615536885,0.8956057040070927,0.8647292196364177,28.131332786071166,-3.131332786071166,15.16886751383735,-2.16886751383735
costruction_tools_tools,97,97,94,8,6,17934.170000000002,main_product_category,0.0851063829787234,0.061855670103092786,0.0009754527810460474,0.0005504713410858048,0.0007665772326561902,0.0011202644299715975,0.5643239240094177,0.7858681092016928,13.844739695762772,-5.844739695762772,7.868343041937021,-1.8683430419370213
diapers_and_hygiene,27,25,27,5,1,2141.27,main_product_category,0.18518518518518517,0.04,0.00027151778441487917,0.00034404458817862793,0.00012776287210936502,0.00013375520673470154,1.2671162182618867,0.47055065797879136,3.9766805509105834,1.0233194490894166,2.027923464416758,-1.0279234644167579
drinks,291,281,290,34,19,28090.32,main_product_category,0.11724137931034483,0.06761565836298933,0.002926358343138142,0.00233950319961467,0.0024274945700779355,0.001754672021204202,0.799458892346675,0.829527448601787,42.71249480607664,-8.712494806076641,22.79385974004436,-3.793859740044361
dvds_blu_ray,58,55,57,10,4,7296.25,main_product_category,0.17543859649122806,0.07272727272727272,0.0005832604257801109,0.0006880891763572559,0.0005110514884374601,0.0004557629010531442,1.179728892864515,0.8761977769260252,8.395214496366787,1.604785503633213,4.4614316217168675,-0.46143162171686747
electronics,2536,2503,2517,350,247,207339.7,main_product_category,0.1390544298768375,0.09868158210147823,0.025502559306523467,0.024083121172503958,0.03155742941101316,0.012951549518655283,0.9443413456289298,1.2374220575948578,370.71499802377554,-20.714998023775536,203.03569725740581,43.964302742594185
fashio_female_clothing,38,35,38,8,2,3337.65,main_product_category,0.21052631578947367,0.05714285714285714,0.0003821361410283485,0.0005504713410858048,0.00025552574421873004,0.00020848751710810716,1.4405110691819343,0.6686772508119666,5.596809664244525,2.4031903357554754,2.8390928501834614,-0.8390928501834614
fashion_bags_accessories,1855,1811,1846,214,120,184282.67,main_product_category,0.11592632719393282,0.06626173384870238,0.018654277410725957,0.014725108374045276,0.015331544653123802,0.011511283781808358,0.7893690036784023,0.8218782381947624,271.8871221104051,-57.88712211040507,146.90277576234996,-26.90277576234996
fashion_childrens_clothes,7,6,7,1,0,675.23,main_product_category,0.14285714285714285,0.0,7.039349966311682e-05,6.88089176357256e-05,0.0,4.217848671277911e-05,0.9774896540877414,0.0,1.030991253939781,-0.03099125393978097,0.48670163146002193,-0.48670163146002193
fashion_male_clothing,112,106,111,29,5,13015.22,main_product_category,0.26126126126126126,0.04716981132075472,0.001126295994609869,0.0019954586114360423,0.0006388143605468251,0.0008130004351611997,1.771699998034031,0.5671815966708645,16.348575598187953,12.651424401812047,8.598395489127054,-3.5983954891270535
fashion_shoes,238,233,234,29,15,28382.69,main_product_category,0.12393162393162394,0.06437768240343347,0.002393378988545972,0.0019954586114360423,0.0019164430816404753,0.0017729350192348214,0.8337411755454264,0.8007269600059265,34.46456477455839,-5.46456477455839,18.900246688364184,-3.9002466883641844
fashion_sport,26,25,26,3,2,2715.11,main_product_category,0.11538461538461539,0.08,0.00026146157017729107,0.00020642675290717677,0.00025552574421873004,0.00016960033034482132,0.7895108744554833,0.9772975204174897,3.8293960860620433,-0.8293960860620433,2.027923464416758,-0.02792346441675786
fashion_underwear_beach,121,117,120,22,15,11457.74,main_product_category,0.18333333333333332,0.1282051282051282,0.0012168019227481622,0.001513796187985963,0.0019164430816404753,0.0007157118823933737,1.244077741566216,1.5749836072843844,17.674135781824816,4.325864218175184,9.490681813470427,5.509318186529573
fixed_telephony,217,212,214,40,11,64329.26,main_product_category,0.18691588785046728,0.05188679245283019,0.0021821984895566216,0.0027523567054290234,0.0014053915932030151,0.004018350544485454,1.2612769730164402,0.6440255549294978,31.51887547758759,8.481124522412411,17.196790978254107,-6.196790978254107
flowers,28,28,27,1,1,1567.24,main_product_category,0.037037037037037035,0.03571428571428571,0.0002815739986524673,6.88089176357256e-05,0.00012776287210936502,9.789821470570907e-05,0.24437241352193534,0.4537452773366917,3.9766805509105834,-2.9766805509105834,2.271274280146769,-1.271274280146769
food,444,435,439,50,44,36269.01,main_product_category,0.11389521640091116,0.10114942528735632,0.004464959121489124,0.0034404458817862793,0.0056215663728120605,0.002265556856731266,0.7705436462403364,1.2590409497270363,64.65788006850912,-14.657880068509115,35.28586828085159,8.714131719148412
food_drink,224,218,223,13,14,19616.66,main_product_category,0.05829596412556054,0.06422018348623854,0.002252591989219738,0.0008945159292644327,0.0017886802095311103,0.0012253617777040497,0.3971051719731449,0.7940542353392105,32.84443566122445,-19.844435661224452,17.68349260971413,-3.683492609714129
furniture_bedroom,95,90,95,15,7,24846.28,main_product_category,0.15789473684210525,0.07777777777777778,0.0009553403525708712,0.0010321337645358838,0.0008943401047655552,0.0015520318866785975,1.0803833018864506,0.9361481511367533,13.992024160611312,1.0079758393886884,7.300524471900329,-0.3005244719003288
furniture_decor,6332,6190,6282,1028,533,899989.52,main_product_category,0.16364215218083414,0.08610662358642973,0.06367594855240796,0.0707355673295259,0.06809761083429156,0.056218171602210286,1.1108679012658536,1.0694400693260875,925.2410081785291,102.75899182147089,502.11384978958927,30.886150210410733
furniture_living_room,416,408,411,61,35,87665.68,main_product_category,0.14841849148418493,0.0857843137254902,0.004183385122836657,0.004197343975779261,0.004471700523827776,0.0054760684789579035,1.0033367362871768,1.0689191629566295,60.53391505275,0.46608494725000327,33.09571093928149,1.9042890607185115
